3.265361	 3.573809
3.278217	 3.586628
3.291073	 3.599438
3.303928	 3.612238
3.316784	 3.625027
3.329640	 3.637808
3.342496	 3.650578
3.355351	 3.663338
3.368207	 3.676089
3.381063	 3.688830
3.393919	 3.701561
3.406774	 3.714282
3.419630	 3.726994
3.432486	 3.739695
3.445342	 3.752387
3.458197	 3.765069
3.471053	 3.777741
3.483909	 3.790404
3.496765	 3.803056
3.509620	 3.815699
3.522476	 3.828332
3.535332	 3.840955
3.548188	 3.853568
3.561043	 3.866172
3.573899	 3.878765
3.586755	 3.891349
3.599611	 3.903923
3.612466	 3.916488
3.625322	 3.929042
3.638178	 3.941587
3.651034	 3.954122
3.663889	 3.966647
3.676745	 3.979162
3.689601	 3.991667
3.702457	 4.004163
3.715312	 4.016649
3.728168	 4.029125
3.741024	 4.041591
3.753880	 4.054047
3.766735	 4.066494
3.779591	 4.078931
3.792447	 4.091358
3.805303	 4.103775
3.818158	 4.116182
3.831014	 4.128580
3.843870	 4.140967
3.856726	 4.153345
3.869581	 4.165713
3.882437	 4.178072
3.895293	 4.190420
3.908149	 4.202759
3.921004	 4.215087
3.933860	 4.227406
3.946716	 4.239716
3.959572	 4.252015
3.972427	 4.264305
3.985283	 4.276584
3.998139	 4.288854
4.010995	 4.301115
4.023850	 4.313365
4.036706	 4.325606
4.049562	 4.337836
4.062418	 4.350057
4.075273	 4.362268
4.088129	 4.374470
4.100985	 4.386661
4.113841	 4.398843
4.126696	 4.411015
4.139552	 4.423177
4.152408	 4.435329
4.165264	 4.447471
4.178119	 4.459604
4.190975	 4.471727
4.203831	 4.483840
4.216687	 4.495943
4.229542	 4.508037
4.242398	 4.520120
4.255254	 4.532194
4.268110	 4.544258
4.280965	 4.556312
4.293821	 4.568356
4.306677	 4.580391
4.319533	 4.592416
4.332388	 4.604431
4.345244	 4.616436
4.358100	 4.628431
4.370956	 4.640417
4.383811	 4.652392
4.396667	 4.664358
4.409523	 4.676314
4.422379	 4.688260
4.435235	 4.700197
4.448090	 4.712123
4.460946	 4.724040
4.473802	 4.735947
4.486658	 4.747844
4.499513	 4.759732
4.512369	 4.771609
4.525225	 4.783477
4.538081	 4.795335
4.550936	 4.807183
4.563792	 4.819022
4.576648	 4.830850
4.589504	 4.842669
4.602359	 4.854478
4.615215	 4.866277
4.628071	 4.878066
4.640927	 4.889846
4.653782	 4.901615
4.666638	 4.913375
4.679494	 4.925125
4.692350	 4.936865
4.705205	 4.948596
4.718061	 4.960317
4.730917	 4.972027
4.743773	 4.983728
4.756628	 4.995420
4.769484	 5.007101
4.782340	 5.018772
4.795196	 5.030434
4.808051	 5.042086
4.820907	 5.053728
4.833763	 5.065361
4.846619	 5.076983
4.859474	 5.088596
4.872330	 5.100199
4.885186	 5.111792
4.898042	 5.123375
4.910897	 5.134949
4.923753	 5.146512
4.936609	 5.158066
4.949465	 5.169610
4.962320	 5.181144
4.975176	 5.192669
4.988032	 5.204183
5.000888	 5.215688
5.013743	 5.227183
5.026599	 5.238668
5.039455	 5.250144
5.052311	 5.261609
5.065166	 5.273065
5.078022	 5.284511
5.090878	 5.295947
5.103734	 5.307373
5.116589	 5.318790
5.129445	 5.330197
5.142301	 5.341594
5.155157	 5.352981
5.168012	 5.364358
5.180868	 5.375725
5.193724	 5.387083
5.206580	 5.398431
5.219435	 5.409769
5.232291	 5.421097
5.245147	 5.432415
5.258003	 5.443724
5.270858	 5.455023
5.283714	 5.466312
5.296570	 5.477591
5.309426	 5.488860
5.322281	 5.500120
5.335137	 5.511370
5.347993	 5.522610
5.360849	 5.533840
5.373704	 5.545060
5.386560	 5.556271
5.399416	 5.567471
5.412272	 5.578662
5.425127	 5.589843
5.437983	 5.601014
5.450839	 5.612176
5.463695	 5.623328
5.476550	 5.634469
5.489406	 5.645601
5.502262	 5.656724
5.515118	 5.667836
5.527973	 5.678939
5.540829	 5.690031
5.553685	 5.701114
5.566541	 5.712187
5.579396	 5.723251
5.592252	 5.734304
5.605108	 5.745348
5.617964	 5.756382
5.630819	 5.767406
5.643675	 5.778420
5.656531	 5.789425
5.669387	 5.800420
5.682242	 5.811404
5.695098	 5.822380
5.707954	 5.833345
5.720810	 5.844300
5.733665	 5.855246
5.746521	 5.866182
5.759377	 5.877108
5.772233	 5.888024
5.785088	 5.898930
5.797944	 5.909827
5.810800	 5.920714
5.823656	 5.931591
5.836511	 5.942458
5.849367	 5.953315
5.862223	 5.964163
5.875079	 5.975000
5.887935	 5.985828
5.900790	 5.996646
5.913646	 6.007455
5.926502	 6.018253
5.939358	 6.029042
5.952213	 6.039821
5.965069	 6.050590
5.977925	 6.061349
5.990781	 6.072098
6.003636	 6.082838
6.016492	 6.093568
6.029348	 6.104288
6.042204	 6.114998
6.055059	 6.125698
6.067915	 6.136389
6.080771	 6.147070
6.093627	 6.157741
6.106482	 6.168402
6.119338	 6.179053
6.132194	 6.189695
6.145050	 6.200326
6.157905	 6.210948
6.170761	 6.221560
6.183617	 6.232163
6.196473	 6.242755
6.209328	 6.253338
6.222184	 6.263911
6.235040	 6.274474
6.247896	 6.285027
6.260751	 6.295570
6.273607	 6.306104
6.286463	 6.316628
6.299319	 6.327142
6.312174	 6.337646
6.325030	 6.348140
6.337886	 6.358625
6.350742	 6.369099
6.363597	 6.379564
6.376453	 6.390020
6.389309	 6.400465
6.402165	 6.410900
6.415020	 6.421326
6.427876	 6.431742
6.440732	 6.442148
6.453588	 6.452544
6.466443	 6.462931
6.479299	 6.473307
6.492155	 6.483674
6.505011	 6.494031
6.517866	 6.504378
6.530722	 6.514716
6.543578	 6.525043
6.556434	 6.535361
6.569289	 6.545669
6.582145	 6.555967
6.595001	 6.566256
6.607857	 6.576534
6.620712	 6.586803
6.633568	 6.597062
6.646424	 6.607311
6.659280	 6.617550
6.672135	 6.627780
6.684991	 6.638000
6.697847	 6.648209
6.710703	 6.658410
6.723558	 6.668600
6.736414	 6.678780
6.749270	 6.688951
6.762126	 6.699112
6.774981	 6.709263
6.787837	 6.719404
6.800693	 6.729535
6.813549	 6.739657
6.826404	 6.749769
6.839260	 6.759871
6.852116	 6.769963
6.864972	 6.780045
6.877827	 6.790118
6.890683	 6.800180
6.903539	 6.810233
6.916395	 6.820276
6.929250	 6.830310
6.942106	 6.840333
6.954962	 6.850347
6.967818	 6.860351
6.980673	 6.870345
6.993529	 6.880329
7.006385	 6.890304
7.019241	 6.900268
7.032096	 6.910223
7.044952	 6.920168
7.057808	 6.930103
7.070664	 6.940029
7.083519	 6.949944
7.096375	 6.959850
7.109231	 6.969746
7.122087	 6.979632
7.134942	 6.989508
7.147798	 6.999375
7.160654	 7.009232
7.173510	 7.019079
7.186365	 7.028916
7.199221	 7.038743
7.212077	 7.048560
7.224933	 7.058368
7.237788	 7.068166
7.250644	 7.077954
7.263500	 7.087732
7.276356	 7.097501
7.289211	 7.107259
7.302067	 7.117008
7.314923	 7.126747
7.327779	 7.136476
7.340635	 7.146196
7.353490	 7.155905
7.366346	 7.165605
7.379202	 7.175295
7.392058	 7.184975
7.404913	 7.194645
7.417769	 7.204306
7.430625	 7.213957
7.443481	 7.223598
7.456336	 7.233229
7.469192	 7.242850
7.482048	 7.252461
7.494904	 7.262063
7.507759	 7.271655
7.520615	 7.281237
7.533471	 7.290809
7.546327	 7.300372
7.559182	 7.309924
7.572038	 7.319467
7.584894	 7.329000
7.597750	 7.338523
7.610605	 7.348037
7.623461	 7.357540
7.636317	 7.367034
7.649173	 7.376518
7.662028	 7.385992
7.674884	 7.395456
7.687740	 7.404911
7.700596	 7.414355
7.713451	 7.423790
7.726307	 7.433215
7.739163	 7.442631
7.752019	 7.452036
7.764874	 7.461432
7.777730	 7.470818
7.790586	 7.480194
7.803442	 7.489560
7.816297	 7.498916
7.829153	 7.508263
7.842009	 7.517600
7.854865	 7.526927
7.867720	 7.536244
7.880576	 7.545551
7.893432	 7.554849
7.906288	 7.564136
7.919143	 7.573414
7.931999	 7.582682
7.944855	 7.591941
7.957711	 7.601189
7.970566	 7.610428
7.983422	 7.619657
7.996278	 7.628876
8.009134	 7.638085
8.021989	 7.647285
8.034845	 7.656474
8.047701	 7.665654
8.060557	 7.674824
8.073412	 7.683984
8.086268	 7.693135
8.099124	 7.702275
8.111980	 7.711406
8.124835	 7.720527
8.137691	 7.729638
8.150547	 7.738740
8.163403	 7.747831
8.176258	 7.756913
8.189114	 7.765985
8.201970	 7.775047
8.214826	 7.784099
8.227681	 7.793142
8.240537	 7.802174
8.253393	 7.811197
8.266249	 7.820210
8.279104	 7.829214
8.291960	 7.838207
8.304816	 7.847191
8.317672	 7.856164
8.330527	 7.865128
8.343383	 7.874083
8.356239	 7.883027
8.369095	 7.891962
8.381950	 7.900886
8.394806	 7.909801
8.407662	 7.918706
8.420518	 7.927602
8.433373	 7.936487
8.446229	 7.945363
8.459085	 7.954229
8.471941	 7.963085
8.484796	 7.971931
8.497652	 7.980768
8.510508	 7.989594
8.523364	 7.998411
8.536219	 8.007218
8.549075	 8.016016
8.561931	 8.024803
8.574787	 8.033581
8.587642	 8.042349
8.600498	 8.051106
8.613354	 8.059855
8.626210	 8.068593
8.639065	 8.077322
8.651921	 8.086040
8.664777	 8.094749
8.677633	 8.103448
8.690488	 8.112138
8.703344	 8.120817
8.716200	 8.129487
8.729056	 8.138147
8.741911	 8.146797
8.754767	 8.155437
8.767623	 8.164068
8.780479	 8.172688
8.793335	 8.181299
8.806190	 8.189900
8.819046	 8.198492
8.831902	 8.207073
8.844758	 8.215645
8.857613	 8.224206
8.870469	 8.232758
8.883325	 8.241301
8.896181	 8.249833
8.909036	 8.258355
8.921892	 8.266868
8.934748	 8.275371
8.947604	 8.283864
8.960459	 8.292348
8.973315	 8.300821
8.986171	 8.309285
8.999027	 8.317739
9.011882	 8.326183
9.024738	 8.334617
9.037594	 8.343042
9.050450	 8.351456
9.063305	 8.359861
9.076161	 8.368256
9.089017	 8.376641
9.101873	 8.385017
9.114728	 8.393382
9.127584	 8.401738
9.140440	 8.410084
9.153296	 8.418420
9.166151	 8.426747
9.179007	 8.435063
9.191863	 8.443370
9.204719	 8.451667
9.217574	 8.459954
9.230430	 8.468231
9.243286	 8.476499
9.256142	 8.484756
9.268997	 8.493004
9.281853	 8.501242
9.294709	 8.509471
9.307565	 8.517689
9.320420	 8.525898
9.333276	 8.534097
9.346132	 8.542286
9.358988	 8.550465
9.371843	 8.558634
9.384699	 8.566794
9.397555	 8.574943
9.410411	 8.583083
9.423266	 8.591214
9.436122	 8.599334
9.448978	 8.607445
9.461834	 8.615545
9.474689	 8.623636
9.487545	 8.631717
9.500401	 8.639789
9.513257	 8.647850
9.526112	 8.655902
9.538968	 8.663944
9.551824	 8.671976
9.564680	 8.679998
9.577535	 8.688010
9.590391	 8.696013
9.603247	 8.704006
9.616103	 8.711989
9.628958	 8.719962
9.641814	 8.727925
9.654670	 8.735879
9.667526	 8.743823
9.680381	 8.751757
9.693237	 8.759681
9.706093	 8.767595
9.718949	 8.775500
9.731804	 8.783394
9.744660	 8.791279
9.757516	 8.799154
9.770372	 8.807020
9.783227	 8.814875
9.796083	 8.822721
9.808939	 8.830557
9.821795	 8.838383
9.834650	 8.846199
9.847506	 8.854005
9.860362	 8.861802
9.873218	 8.869589
9.886073	 8.877366
9.898929	 8.885133
9.911785	 8.892890
9.924641	 8.900638
9.937496	 8.908376
9.950352	 8.916104
9.963208	 8.923822
9.976064	 8.931530
9.988919	 8.939229
10.001775	 8.946917
10.014631	 8.954596
10.027487	 8.962265
10.040342	 8.969925
10.053198	 8.977574
10.066054	 8.985214
10.078910	 8.992844
10.091765	 9.000464
10.104621	 9.008074
10.117477	 9.015674
10.130333	 9.023265
10.143188	 9.030846
10.156044	 9.038417
10.168900	 9.045978
10.181756	 9.053529
10.194611	 9.061071
10.207467	 9.068603
10.220323	 9.076125
10.233179	 9.083637
10.246034	 9.091139
10.258890	 9.098632
10.271746	 9.106114
10.284602	 9.113587
10.297458	 9.121050
10.310313	 9.128503
10.323169	 9.135947
10.336025	 9.143381
10.348881	 9.150804
10.361736	 9.158218
10.374592	 9.165623
10.387448	 9.173017
10.400304	 9.180402
10.413159	 9.187776
10.426015	 9.195141
10.438871	 9.202497
10.451727	 9.209842
10.464582	 9.217177
10.477438	 9.224503
10.490294	 9.231819
10.503150	 9.239125
10.516005	 9.246422
10.528861	 9.253708
10.541717	 9.260985
10.554573	 9.268252
10.567428	 9.275509
10.580284	 9.282756
10.593140	 9.289993
10.605996	 9.297221
10.618851	 9.304439
10.631707	 9.311647
10.644563	 9.318845
10.657419	 9.326034
10.670274	 9.333212
10.683130	 9.340381
10.695986	 9.347540
10.708842	 9.354689
10.721697	 9.361828
10.734553	 9.368958
10.747409	 9.376078
10.760265	 9.383188
10.773120	 9.390288
10.785976	 9.397378
10.798832	 9.404458
10.811688	 9.411529
10.824543	 9.418590
10.837399	 9.425641
10.850255	 9.432682
10.863111	 9.439714
10.875966	 9.446735
10.888822	 9.453747
10.901678	 9.460749
10.914534	 9.467741
10.927389	 9.474724
10.940245	 9.481696
10.953101	 9.488659
10.965957	 9.495612
10.978812	 9.502555
10.991668	 9.509489
11.004524	 9.516412
11.017380	 9.523326
11.030235	 9.530230
11.043091	 9.537124
11.055947	 9.544008
11.068803	 9.550883
11.081658	 9.557747
11.094514	 9.564602
11.107370	 9.571447
11.120226	 9.578282
11.133081	 9.585108
11.145937	 9.591923
11.158793	 9.598729
11.171649	 9.605525
11.184504	 9.612311
11.197360	 9.619088
11.210216	 9.625854
11.223072	 9.632611
11.235927	 9.639358
11.248783	 9.646095
11.261639	 9.652823
11.274495	 9.659540
11.287350	 9.666248
11.300206	 9.672946
11.313062	 9.679634
11.325918	 9.686312
11.338773	 9.692981
11.351629	 9.699639
11.364485	 9.706288
11.377341	 9.712927
11.390196	 9.719556
11.403052	 9.726176
11.415908	 9.732785
11.428764	 9.739385
11.441619	 9.745975
11.454475	 9.752555
11.467331	 9.759126
11.480187	 9.765686
11.493042	 9.772237
11.505898	 9.778778
11.518754	 9.785309
11.531610	 9.791830
11.544465	 9.798342
11.557321	 9.804844
11.570177	 9.811335
11.583033	 9.817818
11.595888	 9.824290
11.608744	 9.830752
11.621600	 9.837205
11.634456	 9.843648
11.647311	 9.850081
11.660167	 9.856504
11.673023	 9.862917
11.685879	 9.869321
11.698734	 9.875715
11.711590	 9.882099
11.724446	 9.888473
11.737302	 9.894837
11.750158	 9.901192
11.763013	 9.907537
11.775869	 9.913872
11.788725	 9.920197
11.801581	 9.926512
11.814436	 9.932817
11.827292	 9.939113
11.840148	 9.945399
11.853004	 9.951675
11.865859	 9.957941
11.878715	 9.964198
11.891571	 9.970444
11.904427	 9.976681
11.917282	 9.982908
11.930138	 9.989126
11.942994	 9.995333
11.955850	 10.001530
11.968705	 10.007718
11.981561	 10.013896
11.994417	 10.020064
12.007273	 10.026223
12.020128	 10.032371
12.032984	 10.038510
12.045840	 10.044639
12.058696	 10.050758
12.071551	 10.056867
12.084407	 10.062967
12.097263	 10.069057
12.110119	 10.075136
12.122974	 10.081206
12.135830	 10.087267
12.148686	 10.093317
12.161542	 10.099358
12.174397	 10.105389
12.187253	 10.111410
12.200109	 10.117421
12.212965	 10.123422
12.225820	 10.129414
12.238676	 10.135396
12.251532	 10.141367
12.264388	 10.147330
12.277243	 10.153282
12.290099	 10.159224
12.302955	 10.165157
12.315811	 10.171080
12.328666	 10.176993
12.341522	 10.182897
12.354378	 10.188790
12.367234	 10.194674
12.380089	 10.200548
12.392945	 10.206412
12.405801	 10.212266
12.418657	 10.218110
12.431512	 10.223945
12.444368	 10.229770
12.457224	 10.235585
12.470080	 10.241390
12.482935	 10.247185
12.495791	 10.252971
12.508647	 10.258747
12.521503	 10.264513
12.534358	 10.270269
12.547214	 10.276015
12.560070	 10.281751
12.572926	 10.287478
12.585781	 10.293195
12.598637	 10.298902
12.611493	 10.304599
12.624349	 10.310287
12.637204	 10.315965
12.650060	 10.321632
12.662916	 10.327290
12.675772	 10.332939
12.688627	 10.338577
12.701483	 10.344206
12.714339	 10.349825
12.727195	 10.355434
12.740050	 10.361033
12.752906	 10.366622
12.765762	 10.372202
12.778618	 10.377771
12.791473	 10.383331
12.804329	 10.388881
12.817185	 10.394422
12.830041	 10.399952
12.842896	 10.405473
12.855752	 10.410984
12.868608	 10.416485
12.881464	 10.421976
12.894319	 10.427458
12.907175	 10.432929
12.920031	 10.438391
12.932887	 10.443843
12.945742	 10.449285
12.958598	 10.454718
12.971454	 10.460140
12.984310	 10.465553
12.997165	 10.470956
13.010021	 10.476349
13.022877	 10.481733
13.035733	 10.487106
13.048588	 10.492470
13.061444	 10.497824
13.074300	 10.503168
13.087156	 10.508502
13.100011	 10.513827
13.112867	 10.519142
13.125723	 10.524446
13.138579	 10.529741
13.151434	 10.535027
13.164290	 10.540302
13.177146	 10.545568
13.190002	 10.550824
13.202858	 10.556070
13.215713	 10.561306
13.228569	 10.566532
13.241425	 10.571749
13.254281	 10.576956
13.267136	 10.582153
13.279992	 10.587340
13.292848	 10.592517
13.305704	 10.597685
13.318559	 10.602842
13.331415	 10.607990
13.344271	 10.613128
13.357127	 10.618257
13.369982	 10.623375
13.382838	 10.628484
13.395694	 10.633583
13.408550	 10.638672
13.421405	 10.643751
13.434261	 10.648821
13.447117	 10.653880
13.459973	 10.658930
13.472828	 10.663970
13.485684	 10.669000
13.498540	 10.674021
13.511396	 10.679031
13.524251	 10.684032
13.537107	 10.689023
13.549963	 10.694004
13.562819	 10.698975
13.575674	 10.703937
13.588530	 10.708889
13.601386	 10.713831
13.614242	 10.718763
13.627097	 10.723685
13.639953	 10.728597
13.652809	 10.733500
13.665665	 10.738393
13.678520	 10.743276
13.691376	 10.748149
13.704232	 10.753013
13.717088	 10.757866
13.729943	 10.762710
13.742799	 10.767544
13.755655	 10.772368
13.768511	 10.777183
13.781366	 10.781987
13.794222	 10.786782
13.807078	 10.791567
13.819934	 10.796342
13.832789	 10.801107
13.845645	 10.805863
13.858501	 10.810609
13.871357	 10.815344
13.884212	 10.820071
13.897068	 10.824787
13.909924	 10.829493
13.922780	 10.834190
13.935635	 10.838877
13.948491	 10.843554
13.961347	 10.848221
13.974203	 10.852879
13.987058	 10.857526
13.999914	 10.862164
14.012770	 10.866792
14.025626	 10.871410
14.038481	 10.876018
14.051337	 10.880617
14.064193	 10.885206
14.077049	 10.889785
14.089904	 10.894354
14.102760	 10.898913
14.115616	 10.903463
14.128472	 10.908002
14.141327	 10.912532
14.154183	 10.917052
14.167039	 10.921563
14.179895	 10.926063
14.192750	 10.930554
14.205606	 10.935035
14.218462	 10.939506
14.231318	 10.943967
14.244173	 10.948418
14.257029	 10.952860
14.269885	 10.957292
14.282741	 10.961714
14.295596	 10.966126
14.308452	 10.970528
14.321308	 10.974921
14.334164	 10.979303
14.347019	 10.983676
14.359875	 10.988039
14.372731	 10.992393
14.385587	 10.996736
14.398442	 11.001070
14.411298	 11.005394
14.424154	 11.009708
14.437010	 11.014012
14.449865	 11.018307
14.462721	 11.022591
14.475577	 11.026866
14.488433	 11.031131
14.501288	 11.035386
14.514144	 11.039632
14.527000	 11.043867
14.539856	 11.048093
14.552711	 11.052309
14.565567	 11.056515
14.578423	 11.060712
14.591279	 11.064898
14.604134	 11.069075
14.616990	 11.073242
14.629846	 11.077399
14.642702	 11.081546
14.655558	 11.085684
14.668413	 11.089811
14.681269	 11.093929
14.694125	 11.098037
14.706981	 11.102135
14.719836	 11.106224
14.732692	 11.110303
14.745548	 11.114371
14.758404	 11.118430
14.771259	 11.122480
14.784115	 11.126519
14.796971	 11.130549
14.809827	 11.134568
14.822682	 11.138578
14.835538	 11.142578
14.848394	 11.146569
14.861250	 11.150549
14.874105	 11.154520
14.886961	 11.158481
14.899817	 11.162432
14.912673	 11.166373
14.925528	 11.170305
14.938384	 11.174226
14.951240	 11.178138
14.964096	 11.182040
14.976951	 11.185933
14.989807	 11.189815
15.002663	 11.193688
15.015519	 11.197550
15.028374	 11.201403
15.041230	 11.205247
15.054086	 11.209080
15.066942	 11.212904
15.079797	 11.216717
15.092653	 11.220521
15.105509	 11.224315
15.118365	 11.228100
15.131220	 11.231874
15.144076	 11.235639
15.156932	 11.239394
15.169788	 11.243139
15.182643	 11.246874
15.195499	 11.250600
15.208355	 11.254315
15.221211	 11.258021
15.234066	 11.261717
15.246922	 11.265403
15.259778	 11.269080
15.272634	 11.272747
15.285489	 11.276403
15.298345	 11.280050
15.311201	 11.283687
15.324057	 11.287315
15.336912	 11.290932
15.349768	 11.294540
15.362624	 11.298138
15.375480	 11.301726
15.388335	 11.305305
15.401191	 11.308873
15.414047	 11.312432
15.426903	 11.315981
15.439758	 11.319520
15.452614	 11.323049
15.465470	 11.326568
15.478326	 11.330078
15.491181	 11.333578
15.504037	 11.337068
15.516893	 11.340548
15.529749	 11.344019
15.542604	 11.347479
15.555460	 11.350930
15.568316	 11.354371
15.581172	 11.357802
15.594027	 11.361223
15.606883	 11.364635
15.619739	 11.368037
15.632595	 11.371429
15.645450	 11.374811
15.658306	 11.378183
15.671162	 11.381546
15.684018	 11.384898
15.696873	 11.388241
15.709729	 11.391574
15.722585	 11.394898
15.735441	 11.398211
15.748296	 11.401515
15.761152	 11.404808
15.774008	 11.408092
15.786864	 11.411367
15.799719	 11.414631
15.812575	 11.417886
15.825431	 11.421130
15.838287	 11.424365
15.851142	 11.427591
15.863998	 11.430806
15.876854	 11.434011
15.889710	 11.437207
15.902565	 11.440393
15.915421	 11.443569
15.928277	 11.446736
15.941133	 11.449892
15.953988	 11.453039
15.966844	 11.456176
15.979700	 11.459303
15.992556	 11.462420
16.005411	 11.465527
16.018267	 11.468625
16.031123	 11.471713
16.043979	 11.474791
16.056834	 11.477859
16.069690	 11.480917
16.082546	 11.483966
16.095402	 11.487005
16.108257	 11.490034
16.121113	 11.493053
16.133969	 11.496062
16.146825	 11.499062
16.159681	 11.502051
16.172536	 11.505031
16.185392	 11.508001
16.198248	 11.510962
16.211104	 11.513912
16.223959	 11.516853
16.236815	 11.519784
16.249671	 11.522705
16.262527	 11.525616
16.275382	 11.528517
16.288238	 11.531409
16.301094	 11.534291
16.313950	 11.537163
16.326805	 11.540025
16.339661	 11.542877
